fecha,referencia,alcalinidad_total,aluminio,bario,bicarbonatos,cadmio,calcio,carbonatos,cianuro_libre,cloruros,cobre,coliformes_termotolerantes,coliformes_totales,conductividad,cromo,dbo5,dqo,dureza_calcica,dureza_magnesica_pd,dureza_total,fosforo_total,hidróxidos,hierro,magnesio,manganeso,mercurio,niquel,nitratos,nitritos,nitritos_nitratos,nitrogeno_amoniacal,nitrogeno_ntk,nitrogeno_orgánico,ph,plomo,potasio,sodio,solidos_sedimentables,solidos_suspendidos,solidos_totales,solidos_totales_volátiles,sulfatos,sulfuros,sustancias_solubles_al_hexano,turbiedad,zinc,obs
01/31/14,P6,,,,,10.00,,,,,59.1,,,,96.5,1.00,25.00,,,,,,47.751,,,,55.2,,,,,,,7.84,50.00,,,,,,,,,,,0.1514,
04/29/14,P1,,827.00,,,10.00,,,1.00,,10.00,2.20E+03,5.40E+04,,20.00,0.90,41.00,,,,0.10,,1.36,,0.05,,50.00,0.00,0.014,,,,,8.19,50.00,,,,15.00,280.00,,,,10.40,,0.03,
04/29/14,P2,,805.90,,,10.00,,,1.00,,10.00,3.30E+03,7.90E+03,,20.00,1.05,33.00,,,,0.10,,1.29,,0.07,,50.00,0.00,0.009,,,,,8.30,50.00,,,,22.00,328.00,,,,10.00,,0.13,
04/29/14,P3,,916.20,,,10.00,,,1.00,,10.00,2.30E+03,1.10E+04,,20.00,0.90,41.00,,,,0.10,,1.43,,0.06,,50.00,0.00,0.005,,,,,8.40,50.00,,,,28.00,347.00,,,,11.60,,0.08,
04/29/14,P4,,"2,808.30",,,10.00,,,1.00,,24.20,9.40E+03,5.40E+04,,20.00,1.35,31.00,,,,0.18,,4.11,,0.16,,50.00,0.00,0.005,,,,,8.43,50.00,,,,134.00,497.00,,,,12.40,,0.08,
04/29/14,P5,,"1,683.00",,,10.00,,,1.00,,12.20,4.90E+03,3.50E+04,,20.00,0.95,27.00,,,,0.10,,2.24,,0.08,,50.00,0.00,0.007,,,,,8.29,50.00,,,,48.00,390.00,,,,10.40,,0.06,
04/29/14,P6,,"1,334.30",,,10.00,,,1.00,,15.50,7.80E+01,7.90E+02,,20.00,0.15,25.00,,,,0.05,,1.89,,0.03,,50.00,0.00,0.004,,,,,8.13,50.00,,,,47.00,513.00,,,,6.00,,0.05,
07/15/14,P1,,,,,10.00,,,,,10.00,2.40E+03,2.40E+03,,20.00,0.40,25.00,,,,,,0.22,,,,50.00,,,,,,,8.27,50.00,,,,,,,,,,,0.06,
07/15/14,P2,,,,,10.00,,,,,10.00,1.70E+02,1.70E+02,,20.00,0.50,25.00,,,,,,0.21,,,,50.00,,,,,,,8.29,50.00,,,,,,,,,,,0.08,
07/15/14,P3,,,,,10.00,,,,,10.00,4.90E+02,1.70E+03,,20.00,0.35,25.00,,,,,,0.19,,,,50.00,,,,,,,8.41,50.00,,,,,,,,,,,0.05,
07/15/14,P4,,,,,10.00,,,,,96.70,3.30E+02,7.00E+02,,20.00,0.95,25.00,,,,,,0.31,,,,50.00,,,,,,,8.52,50.00,,,,,,,,,,,0.05,
07/15/14,P5,,,,,10.00,,,,,10.00,3.30E+02,4.90E+02,,20.00,0.60,25.00,,,,,,0.70,,,,50.00,,,,,,,8.40,50.00,,,,,,,,,,,0.05,
07/15/14,P6,,,,,10.00,,,,,10.00,2.40E+02,2.40E+02,,20.00,0.40,25.00,,,,,,0.13,,,,50.00,,,,,,,8.02,50.00,,,,,,,,,,,0.05,
01/27/15,P1,,,,,10.00,,,,,18.30,5.40E+03,1.60E+04,,20.00,1.05,34.00,,,,,,2.70,,,,50.00,,,,,,,8.74,50.00,,,,,,,,,,,0.27,
01/27/15,P2,,,,,10.00,,,,,10.30,3.50E+03,1.60E+04,,20.00,1.10,36.00,,,,,,2.65,,,,50.00,,,,,,,8.72,50.00,,,,,,,,,,,0.05,
01/27/15,P3,,,,,10.00,,,,,13.30,3.50E+03,1.60E+04,,20.00,1.10,32.00,,,,,,3.50,,,,50.00,,,,,,,8.81,50.00,,,,,,,,,,,0.15,
01/27/15,P4,,,,,10.00,,,,,77.10,1.30E+04,3.50E+04,,68.40,4.10,45.00,,,,,,51.56,,,,62.70,,,,,,,8.61,50.00,,,,,,,,,,,0.20,
01/27/15,P5,,,,,10.00,,,,,11.10,1.60E+04,1.60E+04,,20.00,0.70,29.00,,,,,,5.13,,,,50.00,,,,,,,8.77,50.00,,,,,,,,,,,0.03,
01/27/15,P6,,,,,10.00,,,,,63.50,2.40E+02,2.40E+02,,85.90,0.50,25.00,,,,,,44.55,,,,54.50,,,,,,,8.78,50.00,,,,,,,,,,,0.13,
03/31/15,P1,,"4,583.70",,,10.00,,,1.00,,13.40,1.30E+04,9.20E+04,,20.00,1.25,40,,,,0.13,,4.65,,0.08,,50.00,0.07,0.002,,,,,8.09,50.00,,,,85.00,385.00,,,,34.00,,0.04,
03/31/15,P2,,"4,760.80",,,10.00,,,1.00,,12.30,1.70E+04,3.50E+04,,20.00,0.40,44,,,,0.12,,4.74,,0.09,,50.00,0.21,0.002,,,,,8.31,50.00,,,,180.00,374.00,,,,2.40,,0.04,
03/31/15,P3,,"9,566.70",,,10.00,,,1.00,,36.70,2.20E+04,2.80E+04,,20.00,0.55,26.00,,,,0.23,,9.91,,0.15,,50.00,0.08,0.002,,,,,8.30,50.00,,,,180.00,"4,780.00",,,,6.00,,0.05,
03/31/15,P4,,"19,096.00",,,10.00,,,1.00,,28.90,1.30E+04,5.40E+04,,28.80,0.55,37.00,,,,0.29,,21.04,,0.31,,50.00,0.09,0.002,,,,,8.33,50.00,,,,420.00,667.00,,,,40.40,,0.07,
03/31/15,P5,,"9,013.40",,,10.00,,,1.00,,13.50,9.20E+04,1.60E+05,,20.00,0.45,32.00,,,,0.14,,7.76,,0.10,,50.00,0.070,0.002,,,,,8.30,50.00,,,,98.00,403.00,,,,8.40,,0.05,
03/31/15,P6,,"4,251.50",,,10.00,,,1.00,,10.00,2.30E+03,4.90E+03,,20.00,0.10,25.00,,,,0.100,,5.09,,0.06,,50.00,0.070,0.002,,,,,8.37,50.00,,,,115.00,567.00,,,,55.60,,0.06,
07/07/15,P1,,,,,10.00,,,,,10.00,1.30E+03,3.30E+03,,20.00,0.60,25.00,,,,,,1.79,,,,50.00,,,,,,,7.55,50.00,,,,,,,,,,,0.02,
07/07/15,P2,,,,,10.00,,,,,10.00,1.30E+03,1.30E+03,,20.00,0.65,25.00,,,,,,1.97,,,,50.00,,,,,,,7.84,50.00,,,,,,,,,,,0.02,
07/07/15,P3,,,,,10.00,,,,,10.00,4.90E+03,4.90E+03,,20.00,0.50,25.00,,,,,,1.90,,,,50.00,,,,,,,7.92,50.00,,,,,,,,,,,0.02,
07/07/15,P4,,,,,10.00,,,,,10.00,1.30E+03,3.30E+03,,20.00,0.65,25.00,,,,,,1.31,,,,50.00,,,,,,,7.97,50.00,,,,,,,,,,,0.02,
07/07/15,P5,,,,,10.00,,,,,10.00,4.90E+03,7.90E+03,,20.00,0.55,25.00,,,,,,2.04,,,,50.00,,,,,,,7.94,50.00,,,,,,,,,,,0.02,
07/07/15,P6,,,,,10.00,,,,,47.00,3.30E+00,2.30E+03,,20.00,0.20,25.00,,,,,,0.85,,,,50.00,,,,,,,7.55,50.00,,,,,,,,,,,0.21,
10/13/15,P1,,119.10,,,10.00,,,1.00,,10.00,3.30E+02,1.30E+03,,20.00,0.85,50.00,,,,0.10,,0.11,,0.03,,50.00,0.01,0.002,,,,,8.39,50.00,,,,6.00,422.00,,,,11.60,,0.02,
10/13/15,P2,,235.10,,,10.00,,,1.00,,10.00,3.30E+01,4.60E+01,,20.00,1.10,32.00,,,,0.10,,0.22,,0.07,,50.00,0.01,0.002,,,,,8.42,50.00,,,,6.00,449.00,,,,7.20,,0.02,
10/13/15,P3,,302.10,,,10.00,,,1.00,,10.00,3.30E+02,1.10E+03,,20.00,0.90,25.00,,,,0.10,,0.24,,0.05,,50.00,0.01,0.002,,,,,8.58,50.00,,,,6.00,450.00,,,,8.00,,0.08,
10/13/15,P4,,200.50,,,10.00,,,1.00,,10.00,1.70E+01,3.30E+01,,20.00,0.80,25.00,,,,0.10,,0.20,,0.04,,50.00,0.01,0.002,,,,,8.59,50.00,,,,6.00,466.00,,,,10.00,,0.02,
10/13/15,P5,,246.10,,,10.00,,,1.00,,10.00,1.70E+01,1.70E+01,,20.00,0.95,25.00,,,,0.10,,0.22,,0.08,,50.00,0.02,0.002,,,,,8.46,50.00,,,,6.00,438.00,,,,7.20,,0.02,
10/13/15,P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/12/16,P1,,,,,10.00,,,,,10.00,3.30E+03,4.60E+03,,20.00,1.70,30.00,,,,,,2.43,,,,50.00,,,,,,,8.30,50.00,,,,,,,,,,,0.03,
01/12/16,P2,,,,,10.00,,,,,10.00,4.90E+03,7.90E+03,,20.00,2.00,37.00,,,,,,2.33,,,,50.00,,,,,,,7.98,50.00,,,,,,,,,,,0.04,
01/12/16,P3,,,,,10.00,,,,,10.00,2.80E+03,1.30E+04,,21.60,1.80,25.00,,,,,,2.45,,,,50.00,,,,,,,8.31,50.00,,,,,,,,,,,0.03,
01/12/16,P4,,,,,10.00,,,,,10.00,7.90E+03,2.20E+04,,20.00,1.60,25.00,,,,,,2.49,,,,50.00,,,,,,,8.32,50.00,,,,,,,,,,,0.03,
01/12/16,P5,,,,,10.00,,,,,10.00,4.90E+03,7.90E+03,,20.00,1.80,25.00,,,,,,2.37,,,,50.00,,,,,,,8.07,50.00,,,,,,,,,,,0.02,
01/12/16,P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/19/16,P1,,"1,250.70",,,10.00,,,1.00,,10.00,1.10E+03,1.10E+04,,20.00,0.80,40.00,,,,0.10,,1.62,,0.05,,50.00,0.16,0.016,,,,,8.06,50.00,,,,8.00,242.00,,,,18.40,,0.02,
04/19/16,P2,,999.60,,,10.00,,,1.00,,10.00,1.30E+03,2.30E+03,,20.00,0.60,36.00,,,,0.10,,1.53,,0.05,,50.00,0.10,0.013,,,,,7.77,50.00,,,,12.00,338.00,,,,12.80,,0.02,
04/19/16,P3,,"1,109.90",,,10.00,,,1.00,,10.00,7.00E+03,1.10E+04,,20.00,0.70,37.00,,,,0.10,,1.49,,0.04,,50.00,0.13,0.010,,,,,7.65,50.00,,,,9.00,277.00,,,,3.60,,0.02,
04/19/16,P4,,"1,636.80",,,10.00,,,1.00,,10.00,1.30E+03,4.60E+03,,20.00,1.00,27.00,,,,0.11,,2.34,,0.08,,50.00,0.12,0.041,,,,,7.53,50.00,,,,42.00,359.00,,,,2.80,,0.02,
04/19/16,P5,,"1,268.30",,,10.00,,,1.00,,10.00,1.30E+03,4.90E+03,,20.00,0.75,26.00,,,,0.10,,1.62,,0.05,,50.00,0.11,0.089,,,,,7.66,50.00,,,,8.00,273.00,,,,9.20,,0.02,
04/19/16,P6,,183.60,,,10.00,,,1.00,,10.00,7.90E+02,1.10E+03,,20.00,1.58,25.00,,,,0.10,,0.21,,0.01,,50.00,0.13,0.008,,,,,7.50,50.00,,,,6.00,550.00,,,,9.20,,0.04,
07/19/16,P1,,,,,10.00,,,,,10.00,6.80E+02,1.70E+03,,20.00,0.00,31.00,,,,,,0.40,,0.02,,50.00,,,,,,,8.23,50.00,,,,,,,,,,,0.02,
07/19/16,P2,,,,,10.00,,,,,10.00,6.10E+02,1.20E+03,,20.00,0.00,25.00,,,,,,0.34,,0.03,,50.00,,,,,,,8.28,50.00,,,,,,,,,,,0.03,
07/19/16,P3,,,,,10.00,,,,,10.00,4.50E+02,4.50E+02,,20.00,0.00,30.00,,,,,,0.32,,0.02,,50.00,,,,,,,8.45,50.00,,,,,,,,,,,0.03,
07/19/16,P4,,,,,10.00,,,,,10.00,6.80E+02,9.30E+02,,20.00,0.00,25.00,,,,,,0.41,,0.03,,50.00,,,,,,,8.37,50.00,,,,,,,,,,,0.05,
07/19/16,P5,,,,,10.00,,,,,10.00,4.50E+02,4.50E+02,,20.00,0.00,27.00,,,,,,0.40,,0.04,,50.00,,,,,,,8.31,50.00,,,,,,,,,,,0.03,
07/19/16,P6,,,,,10.00,,,,,10.00,3.30E+02,3.30E+02,,20.00,0.00,25.00,,,,,,0.08,,0.03,,50.00,,,,,,,7.57,50.00,,,,,,,,,,,0.02,
10/11/16,P1,,"1,634.60",,,10.00,,,1.00,,12.30,1.10E+03,1.70E+03,,20.00,1.10,53.00,,,,0.10,,1.59,,0.05,,50.00,1.09,0.006,,,,,8.39,50.00,,,,6.00,393.00,,,,3.20,,0.02,
10/11/16,P2,,"1,217.70",,,10.00,,,1.00,,10.10,2.30E+03,2.30E+03,,20.00,1.35,45.00,,,,0.10,,1.28,,0.09,,50.00,0.07,0.006,,,,,8.30,50.00,,,,6.00,381.00,,,,11.90,,0.02,
10/11/16,P3,,"1,195.70",,,10.00,,,1.00,,10.00,4.00E+02,2.20E+03,,20.00,1.20,21.00,,,,0.17,,1.18,,0.07,,50.00,0.02,0.003,,,,,8.38,50.00,,,,6.00,376.00,,,,14.80,,0.02,
10/11/16,P4,,921.70,,,10.00,,,1.00,,10.00,1.30E+03,1.30E+03,,20.00,1.00,29.00,,,,0.10,,0.88,,0.05,,50.00,0.03,0.010,,,,,8.40,50.00,,,,6.00,387.00,,,,7.60,,0.02,
10/11/16,P5,,"1,675.30",,,10.00,,,1.00,,10.40,1.70E+03,7.90E+03,,20.00,1.40,27.00,,,,0.10,,1.47,,0.09,,50.00,0.02,0.016,,,,,8.30,50.00,,,,6.00,382.00,,,,9.20,,0.02,
10/11/16,P6,,377.00,,,10.00,,,1.00,,10.00,7.90E+01,1.30E+02,,20.00,0.33,46.00,,,,0.10,,0.39,,0.05,,50.00,0.02,0.006,,,,,7.67,50.00,,,,6.00,556.00,,,,4.80,,0.03,
01/10/17,P1,,"6,098.40",,,10.00,,,,,12.90,1.30E+04,3.30E+04,,20.00,2.55,78.00,,,,,,6.68,,0.35,,50.00,,,,,,,7.75,50.00,,,,,,,,,,,0.03,
01/10/17,P2,,"7,269.90",,,10.00,,,,,13.20,1.10E+05,1.10E+05,,20.00,2.60,50.00,,,,,,8.12,,0.34,,50.00,,,,,,,7.71,50.00,,,,,,,,,,,0.03,
01/10/17,P3,,"9,938.50",,,10.00,,,,,15.30,7.00E+04,1.10E+05,,20.00,2.60,55.00,,,,,,10.81,,0.35,,50.00,,,,,,,7.73,50.00,,,,,,,,,,,0.04,
01/10/17,P4,,"9,901.10",,,10.00,,,,,17.20,3.30E+04,1.10E+05,,20.00,2.80,59.00,,,,,,11.31,,0.44,,50.00,,,,,,,7.77,50.00,,,,,,,,,,,0.06,
01/10/17,P5,,"7,866.10",,,10.00,,,,,13.50,1.30E+04,1.30E+04,,20.00,2.55,31.00,,,,,,8.68,,0.34,,50.00,,,,,,,7.74,50.00,,,,,,,,,,,0.03,
01/10/17,P6,,322.60,,,10.00,,,,,10.00,3.30E+02,3.30E+02,,20.00,0.40,25.00,,,,,,0.40,,0.01,,50.00,,,,,,,8.03,50.00,,,,,,,,,,,0.02,
04/18/17,P1,,"1,394.80",,,10.00,,,1.00,,10.00,7.90E+02,3.50E+03,,20.00,0.70,34.00,,,,0.29,,1.86,,0.08,,50.00,0.72,0.010,,,,,8.17,50.00,,,,7.00,271.00,,,,3.60,,0.04,
04/18/17,P2,,"1,401.40",,,10.00,,,1.00,,10.00,4.90E+02,4.90E+02,,20.00,0.25,31.00,,,,0.10,,1.91,,0.11,,50.00,0.29,0.007,,,,,8.12,50.00,,,,10.00,271.00,,,,2.00,,0.02,
04/18/17,P3,,"1,276.00",,,10.00,,,1.00,,10.00,2.30E+02,2.30E+02,,20.00,0.40,31.00,,,,0.10,,1.67,,0.09,,50.00,0.16,0.007,,,,,8.10,50.00,,,,11.00,297.00,,,,2.80,,0.02,
04/18/17,P4,,"2,392.50",,,10.00,,,1.00,,10.00,4.90E+02,4.90E+02,,20.00,0.15,33.00,,,,0.10,,2.53,,0.11,,50.00,0.16,0.006,,,,,8.16,50.00,,,,20.00,329.00,,,,7.60,,0.02,
04/18/17,P5,,"2,492.60",,,10.00,,,1.00,,10.00,1.30E+03,2.40E+03,,20.00,0.30,41.00,,,,0.10,,0.25,,0.11,,50.00,0.16,0.007,,,,,8.03,50.00,,,,18.00,294.00,,,,6.80,,0.03,
04/18/17,P6,,700.70,,,10.00,,,1.00,,10.00,4.90E+02,7.90E+02,,20.00,0.03,35.00,,,,0.10,,0.61,,0.04,,50.00,0.13,0.002,,,,,8.10,50.00,,,,4.00,502.00,,,,5.60,,0.02,
07/18/17,P1,,,,,10.00,,,,,11.80,,,,20.00,0.50,25.00,,,,,,0.35,,0.03,,50.00,,,,,,,7.69,50.00,,,,,,,,,,,0.03,
07/18/17,P2,,,,,10.00,,,,,10.00,,,,20.00,0.55,25.00,,,,,,0.33,,0.05,,50.00,,,,,,,7.64,50.00,,,,,,,,,,,0.03,
07/18/17,P3,,,,,10.00,,,,,10.00,,,,20.00,0.60,25.00,,,,,,0.28,,0.04,,50.00,,,,,,,7.78,50.00,,,,,,,,,,,0.04,
07/18/17,P4,,,,,10.00,,,,,10.00,,,,20.00,0.50,25.00,,,,,,0.19,,0.05,,50.00,,,,,,,7.84,50.00,,,,,,,,,,,0.04,
07/18/17,P5,,,,,10.00,,,,,10.00,,,,20.00,0.60,25.00,,,,,,0.16,,0.01,,50.00,,,,,,,7.74,50.00,,,,,,,,,,,0.02,
07/18/17,P6,,,,,10.00,,,,,10.00,,,,20.00,0.70,25.00,,,,,,0.33,,0.05,,50.00,,,,,,,7.87,50.00,,,,,,,,,,,0.03,
10/17/17,P1,,294.80,,,10.00,,,1.00,,10.00,4.50E+02,1.10E+03,,20.00,1.00,25.00,,,,0.10,,0.31,,0.03,,50.00,0.03,0.002,,,,,8.05,50.00,,,,6.00,442.00,,,,10.00,,0.29,
10/17/17,P2,,212.60,,,10.00,,,1.00,,10.00,2.00E+02,2.00E+02,,20.00,0.85,25.00,,,,0.10,,0.18,,0.10,,50.00,0.05,0.002,,,,,7.89,50.00,,,,7.00,455.00,,,,4.40,,0.04,
