PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,cluster_abck
-1.5314381509937822,0.2815912837539194,-0.1287873258822181,-0.1811669814491606,0.1633308337265591,-0.1714620173979599,0.0803790691173038,0.0941565514091195,0.3156713096032128,0.0773220155538704,1
-1.4726004605376704,0.304179496175689,-0.0321660646382835,-0.3717746359819344,0.3091399562999735,-0.2075462008412424,0.2232838978211964,0.260514100344138,0.6146755715236273,-0.1477094114088344,1
-1.1050550462983646,0.5916809686038008,-0.381520404358967,-0.6145452420994544,0.1374271331501694,-0.4265734363886275,0.1040897245629675,0.0750117807699694,0.4602755845163873,-0.6119968933984223,1
-2.0684114238862854,0.2748864033490333,-0.3231419432424585,0.4004685436631811,-0.1614405158449016,0.0072417730929718,-0.3257875330839248,-0.1361972594419188,-0.2797775344741959,0.6559007429575759,1
-2.056577721591942,0.2819590336001652,-0.3318699846295932,0.4003101819448627,-0.1534502385628177,-0.0135058633239511,-0.3234801496565386,-0.1416770786068189,-0.2795928738615422,0.6332732724659712,1
-2.1621349323705847,0.1990958772173597,-0.2400480003401535,0.4860745948643556,-0.1037858212181655,0.0349760760441434,-0.2936218987720638,-0.1063782632990649,-0.2580467156577565,0.7744987505720352,1
-1.89342429504396,0.4128510495814959,-0.47403877118186,0.2602508635191047,-0.2162910310834525,-0.1025585344703488,-0.3612569940458692,-0.1992654473600849,-0.3158699714764994,0.4180940008216378,1
-2.069038842553463,0.2718893408391427,-0.31865570486293,0.410608417550829,-0.1482420473884535,-0.0037437263945347,-0.320277709827566,-0.1360813370400137,-0.2779491504420411,0.6570387365088116,1
-1.6288070671794712,0.627188645771893,-0.7149647747594934,0.0138873142229729,-0.3737186570765746,-0.194586017800893,-0.4463721333558105,-0.2905438399112318,-0.3762083529328081,0.0753037599666077,1
-1.3238938988905595,0.4896752281067668,-0.7073170103967681,0.0715889723703832,-0.3973869359410223,-0.0444485455695658,-0.1680727527539948,-0.4926811135045622,-0.5425734187599723,0.0868508945574958,1
-0.754599730224058,0.4606523777521299,-0.828021973978989,-0.2305153755683903,-0.2791014477374521,-0.1201135737753007,-0.1767294781093736,-0.2340806472459767,-0.88209334906288,0.2671613844000608,1
-0.8766918876083096,0.471877821481725,-0.7482261268227234,-0.1483970466834785,-0.2198237703800496,-0.2520549173341613,-0.2425920031965998,-0.2648000610828204,-0.7662937962448931,0.2383071843971377,1
-0.3493579550559864,0.4293093710667545,-0.7987823951135902,-0.6038051024245495,-0.0744245552006098,0.2870795144686187,0.4592576315953869,0.0949684742327043,-0.740845748183605,0.0210666850991104,1
-0.5996669025666719,0.4419664607250274,-0.8363016066380295,-0.3085433995110417,-0.2749625395311518,-0.1701376998763809,-0.2157258561991679,-0.2126799122441977,-0.932486051714304,0.2792282292387211,1
-0.5690892091677386,0.3679674204047476,-0.6802776477188017,-0.302589265547067,-0.2223983007968885,-0.3262983531058937,-0.3045449491050196,-0.2355220447700062,-0.7098781173050016,0.2546774233015059,1
-1.7470077204222485,0.4976628430684726,-0.5437101633406092,0.2888343229534932,-0.0890980291080883,-0.1569059028145537,-0.1650368886840262,-0.2205342865974695,-0.3897580455397268,0.2407350486132218,1
-1.81315692665534,0.4156057315110651,-0.4776685734829679,0.2731223065407656,-0.1179329303832251,-0.1230578446086559,-0.2369683603562155,-0.1968172135613585,-0.3243188741613922,0.3461519812230455,1
-1.8652422525201853,0.38735847464593,-0.4574068047529894,0.3129962988511838,-0.0970420390474974,-0.0223367956646302,-0.1468952701386487,-0.1614267283182087,-0.3363972275959297,0.4001650828786057,1
-1.702007887836996,0.3321942515360911,-0.28244582356003,-0.0207097319333095,-0.2204354548522011,0.1643623465402485,-0.146944827125052,-0.048472096742439,-0.0762018162282378,0.4334494027800897,1
-1.767473060665781,0.4173732677584749,-0.428434416482589,0.1628493680617325,-0.1804773324233508,-0.0842997694119964,-0.2802937417547839,-0.164334292111373,-0.2501585367110218,0.3630276812862367,1
-1.686791920446185,0.4569547584237437,-0.5249464462021961,0.0148497726917537,-0.3435689514676832,-0.0257320595001199,-0.3544715127081812,-0.2173272882985907,-0.2726311088777799,0.3020643989389178,1
-1.5841468283696656,0.3526125587935491,-0.1082015002544196,-0.2282165899558215,0.3113135800596731,-0.2654811022929008,0.1333533051575176,0.2280494788273916,0.4790637101150339,-0.0975231720950963,1
-1.5742289353434082,0.3357875464172107,-0.0673196307547733,-0.2887146831987154,0.3349189819676307,-0.235581720912016,0.1721241985410444,0.2806442977228297,0.562524918741652,-0.1198359709087146,1
-1.6206528217222451,0.2811859534632717,0.0208101163315813,-0.2976988727012177,0.3753072358035875,-0.1793067929248796,0.2226426293898014,0.3470800864934792,0.6491798185637832,-0.0625526881409232,1
